Discipline,HPSA Type,HPSA Sub -Type,Score  Category,Image,County,HPSA ID,HPSA Name,HPSA Status,Last Update Date,State V1,State/Territory,HPSA Score
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Robertson,7483818787,FCHC BREMOND CLINIC,Designated,09/11/2021,Texas,Texas,17
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Andrews,7483239732,ANDREWS FAMILY MEDICINE,Designated,09/12/2021,Texas,Texas,17
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Union,7059739626,ACCESS MEDICAL CLINIC ARKANSAS LLC,Designated,12/16/2022,Arkansas,Arkansas,18
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Hempstead,7059691272,ACCESS MEDICAL CLINIC ARKANSAS LLC,Designated,09/30/2021,Arkansas,Arkansas,18
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Clay,7059554715,FAMILY CARE CLINIC OF RECTOR,Designated,09/11/2021,Arkansas,Arkansas,18
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Scott,7057867264,MERCY HOSPITAL WALDRON-MANSFIELD FAMILY MEDICINE,Designated,02/05/2024,Arkansas,Arkansas,18
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Scott,7055704839,MERCY HOSPITAL SCOTT CO RURAL HEALTH CLINIC,Designated,09/11/2021,Arkansas,Arkansas,18
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Logan,7051585546,AMC AR RHC BOONEVILLE,Designated,09/30/2021,Arkansas,Arkansas,18
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Logan,7051554001,MERCY HOSPITAL PARIS,Designated,12/16/2022,Arkansas,Arkansas,18
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Carter,74099940CL,MERCY HOSPITAL HEALDTON - PRIMARY CARE,Designated,09/11/2021,Oklahoma,Oklahoma,18
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Lincoln,7406075981,PRAGUE COMMUNITY HOSPITAL-PRAGUE FAMILY CLINIC,Designated,12/16/2022,Oklahoma,Oklahoma,18
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Hughes,7404725148,ABC MEDICAL CLINIC OF HOLDENVILLE,Designated,12/16/2022,Oklahoma,Oklahoma,18
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Murray,7403956441,ARBUCKLE FAMILY CLINIC,Designated,09/23/2022,Oklahoma,Oklahoma,18
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Donley,74899948NW,CLARENDON FAMILY MEDICAL CENTER,Designated,09/11/2021,Texas,Texas,18
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Freestone,7489325272,FREESTONE HEALTH CLINIC,Designated,09/11/2021,Texas,Texas,18
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Haskell,7488970918,HASKELL RURAL HEALTH CLINIC,Designated,08/04/2022,Texas,Texas,18
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Limestone,7487635455,KOSSE COMMUNITY HEALTH CLINIC,Designated,09/12/2021,Texas,Texas,18
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Franklin,7487255060,FRANKLIN COUNTY RURAL HEALTH CLINIC,Designated,09/11/2021,Texas,Texas,18
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Karnes,7486381246,KENEDY FAMILY PRACTICE,Designated,08/04/2022,Texas,Texas,18
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Wheeler,7485705821,PARKVIEW RURAL HEALTH CLINIC,Designated,12/28/2021,Texas,Texas,18
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Collingsworth,7483531743,COLLINGSWORTH FAMILY MEDICINE,Designated,12/16/2022,Texas,Texas,18
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Goliad,7481890257,GOLIAD FAMILY PRACTICE,Designated,09/11/2021,Texas,Texas,18
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Desha,7057851049,MCGEHEE FAMILY CLINIC,Designated,09/11/2021,Arkansas,Arkansas,19
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Desha,7052896485,DELTA HEALTH SERVICES,Designated,12/16/2022,Arkansas,Arkansas,19
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Polk,7052408545,"ACCESS MEDICAL CLINIC ARKANSAS, LLC",Designated,10/05/2023,Arkansas,Arkansas,19
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Lea,7358752067,HOBBS MEDICAL CLINIC,Designated,08/28/2023,New Mexico,New Mexico,19
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Lea,7354552718,TATUM CLINIC,Designated,09/10/2021,New Mexico,New Mexico,19
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Lea,7354186234,LOVINGTON CLINIC,Designated,09/10/2021,New Mexico,New Mexico,19
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Limestone,7487152021,RETTIG FAMILY HEALTH CARE,Designated,12/28/2021,Texas,Texas,19
Mental Health,Facility,Rural Health Clinic,14 - 25,1,West Feliciana,7228177387,ST FRANCIS CYPRESS RURAL HEALTH CLINIC,Designated,12/16/2022,Louisiana,Louisiana,17
Mental Health,Facility,Rural Health Clinic,14 - 25,1,St. Landry,7225874504,ACADIANA PRACTITIONERS OPELOUSAS,Designated,07/06/2023,Louisiana,Louisiana,17
Mental Health,Facility,Rural Health Clinic,14 - 25,1,St. Landry,7223107073,"ACADIANA PRACTITIONERS, LLC",Designated,09/23/2022,Louisiana,Louisiana,17
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Beauregard,7221664591,BEAUREGARD FAMILY MEDICAL CENTER,Designated,10/05/2023,Louisiana,Louisiana,17
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Beauregard,7221292486,BEAUREGARD INTERNAL MEDICINE CENTER,Designated,10/05/2023,Louisiana,Louisiana,17
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Beauregard,7221203036,BEAUREGARD WOMEN'S HEALTH CENTER,Designated,10/05/2023,Louisiana,Louisiana,17
Mental Health,Facility,Rural Health Clinic,14 - 25,1,De Soto,7229176092,DESOTO REGIONAL FAMILY MEDICINE - LOGANSPORT,Designated,09/11/2021,Louisiana,Louisiana,18
Mental Health,Facility,Rural Health Clinic,14 - 25,1,St. Landry,7225467647,ACADIAN PHYSICIAN SPECIALTIES,Designated,12/16/2022,Louisiana,Louisiana,18
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Webster,7225005497,S M C DOCTORS CLINIC,Designated,09/11/2021,Louisiana,Louisiana,18
Mental Health,Facility,Rural Health Clinic,14 - 25,1,St. Landry,7224824592,HEINEN MEDICAL EUNICE,Designated,02/01/2022,Louisiana,Louisiana,18
Mental Health,Facility,Rural Health Clinic,14 - 25,1,De Soto,7223992506,DESOTO REGIONAL FAMILY MEDICINE - MANSFIELD,Designated,09/11/2021,Louisiana,Louisiana,18
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Tangipahoa,7223094663,WEST OAK FAMILY CLINIC,Designated,10/05/2023,Louisiana,Louisiana,18
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Avoyelles,7229871853,COTTONPORT FAMILY CLINIC,Designated,09/11/2021,Louisiana,Louisiana,19
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Allen,7228957060,ELIZABETH FAMILY CLINIC,Designated,02/01/2022,Louisiana,Louisiana,19
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Morehouse,7224887673,BASTROP OUTPATIENT RURAL HEALTH CLINIC,Designated,09/12/2021,Louisiana,Louisiana,19
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Evangeline,7224828421,VILLE PLATTE FAMILY CARE,Designated,09/11/2021,Louisiana,Louisiana,19
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Franklin,7223924906,GILBERT HEALTH CENTER,Designated,08/04/2022,Louisiana,Louisiana,19
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Evangeline,7223498209,BASILE RURAL HEALTH CLINIC,Designated,09/11/2021,Louisiana,Louisiana,19
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Avoyelles,7223164708,COMMUNITY FAMILY MEDICAL CLINIC,Designated,10/05/2023,Louisiana,Louisiana,19
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Franklin,7222736192,CROWVILLE HEALTH CENTER,Designated,09/12/2021,Louisiana,Louisiana,19
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Avoyelles,7227161932,MARKSVILLE FAMILY CLINIC,Designated,02/01/2022,Louisiana,Louisiana,20
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Evangeline,7225829239,HEINEN MEDICAL VILLE PLATTE,Designated,02/01/2022,Louisiana,Louisiana,20
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Avoyelles,7224511918,SIMMESPORT FAMILY CLINIC,Designated,02/01/2022,Louisiana,Louisiana,20
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Sabine,7223994048,ZWOLLE RURAL CLINIC,Designated,02/01/2022,Louisiana,Louisiana,20
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Avoyelles,7223971452,AVOYELLES PEDIATRICS,Designated,02/01/2022,Louisiana,Louisiana,20
Mental Health,Facility,Rural Health Clinic,14 - 25,1,St. Landry,7222705090,SAVOY FAMILY CARE,Designated,09/10/2021,Louisiana,Louisiana,20
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Avoyelles,7222420154,MANSURA FAMILY CLINIC,Designated,02/01/2022,Louisiana,Louisiana,20
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Tangipahoa,7229728400,KENTWOOD FAMILY CLINIC LLC,Designated,02/01/2022,Louisiana,Louisiana,21
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Tensas,7227904323,FRANKLIN MEDICAL CENTER R H C - ST JOSEPH,Designated,02/01/2022,Louisiana,Louisiana,21
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Franklin,7223351629,FRANKLIN MEDICAL CENTER R H C - WINNSBORO,Designated,02/01/2022,Louisiana,Louisiana,21
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Tensas,7226405722,FRANKLIN MEDICAL CENTER R H C - TENSAS,Designated,02/01/2022,Louisiana,Louisiana,22
Mental Health,Facility,Federally Qualified Health Center,0 - 13,1,Sheridan,7209992061,"SHERIDAN, COUNTY OF",Designated,09/11/2021,Kansas,Kansas,13
Mental Health,Facility,Federally Qualified Health Center,14 - 25,1,Atchison,7209992063,ATCHISON COMMUNITY HEALTH CLINIC,Designated,01/06/2022,Kansas,Kansas,16
Mental Health,Facility,Federally Qualified Health Center,14 - 25,1,Cowley,7209992062,"Community Health Center in Cowley County, Inc.",Designated,09/11/2021,Kansas,Kansas,19
Mental Health,Facility,Federally Qualified Health Center,14 - 25,1,Adair,7295390972,"PREFERRED FAMILY HEALTHCARE, INCORPORATED",Designated,09/11/2021,Missouri,Missouri,20
Mental Health,Facility,Federally Qualified Health Center,14 - 25,1,Webster,7295306499,"Fordland Clinic, Inc.",Designated,09/12/2021,Missouri,Missouri,22
Mental Health,Facility,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",0 - 13,1,Brown,7203409347,White Cloud Health Station,Designated,09/12/2021,Kansas,Kansas,12
Mental Health,Facility,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",14 - 25,1,Jackson,7201003322,Prairie Band Potawatomi Substance Abuse,Designated,09/11/2021,Kansas,Kansas,16
Mental Health,Facility,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",14 - 25,1,Thurston,7313636471,Winnebago Dental Clinic,Designated,09/11/2021,Nebraska,Nebraska,18
Mental Health,Facility,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",14 - 25,1,Thurston,7312161569,Twelve Clans Unity Hospital,Designated,09/12/2021,Nebraska,Nebraska,18
Mental Health,Facility,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",14 - 25,1,Thurston,7316353898,WINNEBAGO TRIBAL HLTH PROGRAM,Designated,09/11/2021,Nebraska,Nebraska,19
Mental Health,Facility,Other Facility,14 - 25,1,Franklin,7204277054,Elizabeth Layton Center - Ottawa,Designated,07/10/2019,Kansas,Kansas,18
Mental Health,Facility,Rural Health Clinic,0 - 13,1,Ellis,7209615115,HMC PEDIATRIC CENTER,Designated,09/12/2021,Kansas,Kansas,9
Mental Health,Facility,Rural Health Clinic,0 - 13,1,Russell,7208635857,RUSSELL REGIONAL HOSPITAL PHYSICIANS CLINIC,Designated,09/11/2021,Kansas,Kansas,9
Mental Health,Facility,Rural Health Clinic,0 - 13,1,Rush,7201712227,RUSH COUNTY MEDICAL CLINIC,Designated,09/11/2021,Kansas,Kansas,9
Mental Health,Facility,Rural Health Clinic,0 - 13,1,Calhoun,7196126438,MCCRARY-ROST CLINIC,Designated,09/11/2021,Iowa,Iowa,10
Mental Health,Facility,Rural Health Clinic,0 - 13,1,Jefferson,7196077062,JCHC RURAL HEALTH CLINIC,Designated,09/11/2021,Iowa,Iowa,10
Mental Health,Facility,Rural Health Clinic,0 - 13,1,Van Buren,7196030459,BIRMINGHAM MEDICAL CLINIC,Designated,09/23/2022,Iowa,Iowa,10
Mental Health,Facility,Rural Health Clinic,0 - 13,1,Keokuk,7194831056,KEOKUK COUNTY MEDICAL CLINIC,Designated,09/11/2021,Iowa,Iowa,10
Mental Health,Facility,Rural Health Clinic,0 - 13,1,Wapello,7194239550,MERCYONE OTTUMWA FAMILY & INTERNAL MEDICINE CLINIC,Designated,09/11/2021,Iowa,Iowa,10
Mental Health,Facility,Rural Health Clinic,0 - 13,1,Morrill,7317568324,MORRILL COUNTY HOSPITAL CLINIC,Designated,09/11/2021,Nebraska,Nebraska,10
Mental Health,Facility,Rural Health Clinic,0 - 13,1,Webster,7193344997,MCCRARY ROST CLINIC,Designated,09/11/2021,Iowa,Iowa,11
Mental Health,Facility,Rural Health Clinic,0 - 13,1,Elk,7208931079,MOLINE COMM RURAL HEALTH CLINIC,Designated,09/12/2021,Kansas,Kansas,11
Mental Health,Facility,Rural Health Clinic,0 - 13,1,Jackson,7206444804,HOLTON FAMILY MEDICINE,Designated,09/12/2021,Kansas,Kansas,11
Mental Health,Facility,Rural Health Clinic,0 - 13,1,Elk,7204292449,HOWARD CLINIC,Designated,09/11/2021,Kansas,Kansas,11
Mental Health,Facility,Rural Health Clinic,0 - 13,1,Morrill,7312665586,CHIMNEY ROCK MEDICAL CENTER,Designated,09/10/2021,Nebraska,Nebraska,11
Mental Health,Facility,Rural Health Clinic,0 - 13,1,Bremer,7199836220,CHRISTOPHEL CLINIC,Designated,09/11/2021,Iowa,Iowa,12
Mental Health,Facility,Rural Health Clinic,0 - 13,1,Bremer,7196906120,WOMEN'S CLINIC,Designated,09/23/2022,Iowa,Iowa,12
Mental Health,Facility,Rural Health Clinic,0 - 13,1,Benton,7196398157,VINTON FAMILY MEDICAL CLINIC,Designated,09/12/2021,Iowa,Iowa,12
Mental Health,Facility,Rural Health Clinic,0 - 13,1,Butler,7195890401,SHELL ROCK CLINIC,Designated,09/23/2022,Iowa,Iowa,12
Mental Health,Facility,Rural Health Clinic,0 - 13,1,Anderson,7204784462,ANDERSON CO HOSP FAM CARE CTR,Designated,09/11/2021,Kansas,Kansas,12
Mental Health,Facility,Rural Health Clinic,0 - 13,1,Pawnee,7202008299,PAWNEE VALLEY MEDICAL ASSOCIATES,Designated,09/11/2021,Kansas,Kansas,12
Mental Health,Facility,Rural Health Clinic,0 - 13,1,Brown,7314631680,AINSWORTH FAMILY CLINIC,Designated,09/30/2021,Nebraska,Nebraska,12
Mental Health,Facility,Rural Health Clinic,0 - 13,1,Dawes,7313245335,LEGEND BUTTES HEALTH SERVICES-,Designated,09/30/2021,Nebraska,Nebraska,12
Mental Health,Facility,Rural Health Clinic,0 - 13,1,Lee,7199834273,QUINCY MEDICAL GROUP KEOKUK AFFILIATE,Designated,10/05/2023,Iowa,Iowa,13
Mental Health,Facility,Rural Health Clinic,0 - 13,1,Hamilton,7197982853,VAN DIEST FAMILY HEALTH CLINIC,Designated,09/10/2021,Iowa,Iowa,13
Mental Health,Facility,Rural Health Clinic,0 - 13,1,Shelby,7197035131,MYRTUE MEDICAL CENTER - SHELBY CLINIC,Designated,09/12/2021,Iowa,Iowa,13
Mental Health,Facility,Rural Health Clinic,0 - 13,1,Bremer,7193458832,JANESVILLE CLINIC,Designated,09/23/2022,Iowa,Iowa,13
Mental Health,Facility,Rural Health Clinic,0 - 13,1,Fremont,7191540833,SHENANDOAH PHYSICIAN'S CLINIC - TABOR,Designated,09/23/2022,Iowa,Iowa,13
Mental Health,Facility,Rural Health Clinic,0 - 13,1,Garfield,7315951064,VCHS MEDICAL CLINIC,Designated,09/11/2021,Nebraska,Nebraska,13
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Des Moines,7196033345,MEDIAPOLIS CLINIC,Designated,10/05/2023,Iowa,Iowa,14
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Neosho,7209805222,LABETTE HEALTH ERIE CLINIC,Designated,09/11/2021,Kansas,Kansas,14
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Cheyenne,7208383195,CHEYENNE COUNTY CLINIC,Designated,09/11/2021,Kansas,Kansas,14
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Ness,7207742057,GRISELL MEMORIAL HOSPITAL RHC,Designated,10/05/2023,Kansas,Kansas,14
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Rawlins,7207634526,RAWLINS CLINIC/ATWOOD,Designated,09/10/2021,Kansas,Kansas,14
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Osborne,7207046025,GOAD MEDICAL CLINIC,Designated,09/12/2021,Kansas,Kansas,14
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Allen,7207008297,ALLEN COUNTY REGIONAL CLINIC,Designated,09/11/2021,Kansas,Kansas,14
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Neosho,7204672223,LABETTE HEALTH CHANUTE CLINIC AND EXPRESS CARE,Designated,09/11/2021,Kansas,Kansas,14
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Wallace,7203547032,WALLACE CO FAMILY PRACTICE CLINIC,Designated,09/12/2021,Kansas,Kansas,14
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Chautauqua,7201518324,TALLGRASS RURAL HEALTH CLINIC,Designated,09/12/2021,Kansas,Kansas,14
Mental Health,Facility,Rural Health Clinic,14 - 25,1,McDonald,729999299D,OCH PINEVILLE MEDICAL CLINIC,Designated,09/12/2021,Missouri,Missouri,14
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Holt,7315111191,WEST HOLT MEDICAL CLINIC,Designated,09/12/2021,Nebraska,Nebraska,14
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Red Willow,7312037619,INDIANOLA MEDICAL CLINIC,Designated,09/23/2022,Nebraska,Nebraska,14
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Dallas,7199976006,DCH FAMILY MEDICINE PERRY,Designated,09/11/2021,Iowa,Iowa,15
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Franklin,7198633274,HAMPTON CLINIC,Designated,09/11/2021,Iowa,Iowa,15
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Benton,7198317123,ATKINS FAMILY MEDICAL CLINIC,Designated,09/11/2021,Iowa,Iowa,15
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Pottawattamie,7196555613,CHI HEALTH CLINIC OAKLAND,Designated,10/05/2023,Iowa,Iowa,15
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Benton,7193398309,URBANA FAMILY MEDICAL CLINIC,Designated,09/12/2021,Iowa,Iowa,15
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Hamilton,7191098576,VAN DIEST MEDICAL CENTER JEWELL CLINIC,Designated,09/11/2021,Iowa,Iowa,15
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Neosho,7208714635,NMRMC ERIE FAMILY CARE CLINIC,Designated,09/11/2021,Kansas,Kansas,15
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Wichita,7204702227,WICHITA COUNTY HEALTH CENTER CLINIC,Designated,09/12/2021,Kansas,Kansas,15
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Greeley,7204601338,GREELEY CO FAMILY PRACTICE CLINIC,Designated,09/12/2021,Kansas,Kansas,15
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Benton,7199981447,VAN HORNE FAMILY MEDICAL CLINIC,Designated,09/12/2021,Iowa,Iowa,16
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Van Buren,7199674697,KEOSAUQUA MEDICAL CLINIC,Designated,09/23/2022,Iowa,Iowa,16
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Henry,7199648132,PHYSICIANS & CLINICS OF HCHC-NEW LONDON,Designated,09/30/2021,Iowa,Iowa,16
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Palo Alto,7199457913,FAMILY PRACTICE CLINIC GRAETTINGER,Designated,09/11/2021,Iowa,Iowa,16
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Taylor,7199286887,CHI HEALTH CLINIC LENOX,Designated,09/12/2021,Iowa,Iowa,16
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Montgomery,7198739078,RED OAK MEDICAL CLINIC,Designated,02/05/2024,Iowa,Iowa,16
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Page,7198253782,SHENANDOAH PHYSICIANS CLINIC,Designated,09/11/2021,Iowa,Iowa,16
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Chickasaw,7198086308,NASHUA CLINIC,Designated,09/23/2022,Iowa,Iowa,16
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Louisa,7197717325,GREAT RIVER CLINIC AT WAPELLO,Designated,09/12/2021,Iowa,Iowa,16
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Guthrie,7197192711,DCH FAMILY MEDICINE PANORA,Designated,09/11/2021,Iowa,Iowa,16
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Webster,7197019747,FORT DODGE CLINIC,Designated,08/04/2022,Iowa,Iowa,16
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Cass,7196935956,ATLANTIC MEDICAL CENTER,Designated,09/11/2021,Iowa,Iowa,16
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Clayton,7196738378,MERCYONE ELKADER FAMILY MEDICINE,Designated,10/05/2023,Iowa,Iowa,16
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Henry,7196012872,PHYSICIANS & CLINICS OF HCHC-MT PLEASANT,Designated,09/11/2021,Iowa,Iowa,16
